Nanoparticle,Material_Type,Band_Gap_eV,Quantum_Yield_%,Exciton_Binding_Energy_meV,Plasmon_Resonance_nm,Electron_Mobility_cm2Vs,Quantum_Confinement_Size_nm,Spin_Orbit_Coupling_meV,Surface_Area_nm2,Volume_nm3,Aspect_Ratio,Defect_Density,Temperature_K,Dielectric_Constant,HOMO_Energy_eV,LUMO_Energy_eV,Fermi_Level_eV,Work_Function_eV,Absorption_Peak_nm,Emission_Peak_nm,Stokes_Shift_meV,Radiative_Lifetime_ns,S1_S0_Transition_eV,T1_S0_Transition_eV,Singlet_Triplet_Gap_meV,Hole_Mobility_cm2Vs,Conductivity_Scm,Carrier_Concentration_cm3,Crystal_Structure,Lattice_Parameter_A,Density_gcm3,Synthesis_Temperature_K,Precursor_Concentration_M,pH,Reaction_Time_h
Molybdenum Disulfide (MoS2),TMD,2.0795179011084626,71.24853603993886,148.85066860715557,,190.0,1.6,30,8.042477193189871,2.1446605848506324,0.8837504891499208,1.1003836768419852,285.0,3.5974765559897106,-4.16751671538662,-4.234241371154324,-4.727695840457526,4.768734717137418,458.8955743469593,356.0167862826147,185.10779127816045,98.08930225748338,1.7503539260542125,1.256999526689317,340.3359371983837,19.0,0.006911773170644508,6.189440357394348e+17,HCP,3.8772885639664882,13.331167701039844,370.81487688755226,0.4406302760989088,10.716247270337293,20.002283403260645
Molybdenum Disulfide (MoS2),TMD,2.00781460331836,74.99853603993886,184.85066860715557,,200.0,2.0,30,12.566370614359172,4.1887902047863905,1.7360245511340855,0.9494093631205828,300.0,11.341010598848424,-5.58092096212769,-3.978190474147076,-4.371810098856175,4.749208255802594,509.8572772230107,423.20089583908464,98.0642983395024,58.85895462264936,1.8028977827358559,1.3727222440794324,513.2205601015828,20.0,0.00011370227582058205,5.802513629245961e+17,FCC,3.45442370279137,5.995376917322033,418.79328357589134,0.48273849547851716,10.81033589389506,18.09809648468584
Molybdenum Disulfide (MoS2),TMD,2.01944919280503,78.74853603993886,184.85066860715557,,210.0,2.0,30,12.566370614359172,4.1887902047863905,1.3587202576791513,0.9640641442426869,315.0,9.549199804139834,-5.960585492187611,-3.716399596732505,-4.208804988586835,4.747286141882529,508.8542685193444,646.1874590374682,78.69185327757789,30.709396958859273,1.8077666675400028,1.3765981801215559,545.8306970504375,21.0,0.009706508169549773,5.4662044070533914e+17,HCP,5.635347416291905,13.907767619242428,490.3644732167636,0.49966261356318237,2.0744784071061044,8.94036445024577
Molybdenum Disulfide (MoS2),TMD,2.0109578944311264,71.24853603993886,184.85066860715557,,190.0,2.0,30,12.566370614359172,4.1887902047863905,1.88055507874683,2.0303985462076657,285.0,10.141691094010458,-5.726828687890839,-3.5105263300508427,-3.615634305935064,4.120591924272147,364.0651316960431,544.4577096930038,139.2906866556558,20.71693949997318,1.717226279458625,1.326394747670354,475.1605626585547,19.0,0.006984878406496851,4.8219485637425e+16,HCP,6.33901524141828,2.6783368909790086,697.3273686995071,0.07107078214555489,5.141105568927028,5.643360259822056
Molybdenum Disulfide (MoS2),TMD,1.9571935186135472,74.99853603993886,220.85066860715557,,200.0,2.4,30,18.09557368467721,7.238229473870882,1.7537846825744063,0.5088496616762327,300.0,6.211301683144153,-3.9955512161208753,-3.8272784921240346,-4.750530508510604,5.364127734277482,307.28884240759334,529.0547851232247,160.17058018539535,31.529252175312983,1.6285566687217987,1.393669964879865,587.3928927370096,20.0,0.001977830353822691,6.338314838602992e+16,FCC,6.47788838292321,14.576039124645817,622.6174863514036,0.7612032489004398,8.620045112102499,8.083215049313896
Molybdenum Disulfide (MoS2),TMD,1.9781248079118088,78.74853603993886,220.85066860715557,,210.0,2.4,30,18.09557368467721,7.238229473870882,1.1453518474098696,0.32253721169016353,315.0,5.700851706333977,-6.241549724247578,-2.7340909285593744,-3.7035855740669277,5.167390298208566,471.67000420800105,553.2860694461834,98.7290885242956,37.85915149873673,1.9327341631304369,1.3050692142502862,519.482134729783,21.0,0.004130773811642009,4.270899087236731e+17,Perovskite,5.129964910836879,5.964963060287586,512.0145252974032,0.17848102945063646,3.154212275693034,23.73782680904624
Molybdenum Disulfide (MoS2),TMD,1.8770211829861454,71.24853603993886,220.85066860715557,,190.0,2.4,30,18.09557368467721,7.238229473870882,1.5979608339252453,1.5615620344385037,285.0,4.335407316267656,-5.619345148494778,-3.327923824734468,-3.898941014017762,4.677967654774672,488.51031778318446,631.9878449430776,106.05305734220254,53.51024926929128,1.7048509850785987,1.2858342491534092,308.65609517483654,19.0,0.004928472201140998,6.204834811096753e+17,FCC,5.581574427585717,11.80716146886946,449.3695034305806,0.7180491261965543,5.549522672201457,10.817147218946465
Molybdenum Disulfide (MoS2),TMD,1.9707336848528634,74.99853603993886,274.85066860715557,,200.0,3.0,30,28.274333882308138,14.137166941154067,1.6795585194923737,0.17868020545370084,300.0,4.657765830944687,-3.8689524685174317,-4.352652659791203,-4.539788266020997,4.707155127274163,598.2225859569126,600.6982078458941,141.07962456686508,32.29743373597249,1.8943982914586306,1.3776279293537708,468.6181302419061,20.0,0.001881238542458464,9.331444768246674e+17,FCC,6.969006907414647,2.9895053019025446,334.76372104228125,0.022290417678709717,8.934295299322324,6.770270493253051
Molybdenum Disulfide (MoS2),TMD,1.9478938641450123,78.74853603993886,274.85066860715557,,210.0,3.0,30,28.274333882308138,14.137166941154067,1.5465051277682293,1.3920624705997178,315.0,7.261682818720461,-4.477700920799168,-3.3530866333831852,-3.955511182712053,3.955165033216884,437.4261871610799,543.6333496465469,85.14942590072012,1.4998233934266727,1.7670765049223727,1.2780730420063944,317.2462190152397,21.0,0.003189008651251368,9.824546422151384e+17,Perovskite,6.977113893259093,9.186705024980116,689.2835318060381,0.8128800103082802,4.939876279004144,0.7504757171926006
Molybdenum Disulfide (MoS2),TMD,1.9000007719766394,71.24853603993886,274.85066860715557,,190.0,3.0,30,28.274333882308138,14.137166941154067,1.538381132318598,1.1236313131320417,285.0,7.643986516395555,-5.174745195425063,-3.3136423007786675,-4.843703339561001,5.492944789547012,381.15319498786084,416.0699715101907,212.05335518755098,2.603527901326154,1.8086716870394308,1.3887280028280555,392.4279026480043,19.0,0.009378493115697505,8.773855066713874e+17,BCC,6.776364379685806,17.144143637474166,607.1034762360125,0.07268065637565597,7.163110599455008,19.186706845102425
Lead Selenide (PbSe),Quantum Dot,0.42730299719568854,69.99853603993886,92.85066860715555,,580.0,3.6,140,40.71504079052372,24.429024474314232,1.3105522101706542,1.732369564663865,300.0,11.914654028597473,-5.939025409914711,-3.7162209807355557,-4.728039135581599,4.7787219875291544,402.22224757756754,539.2881514532626,104.37397646695916,3.739077149658444,0.1359064997084792,-0.21069950486711345,576.5275664650628,58.0,0.0016865578265586178,8.814970351758746e+17,Perovskite,3.225329544071361,13.980868447674847,356.71146470893837,0.9647241490225346,11.471299573550901,13.109835440141634
Lead Selenide (PbSe),Quantum Dot,0.3035935651967413,73.49853603993886,92.85066860715555,,609.0,3.6,140,40.71504079052372,24.429024474314232,1.3248927972407496,0.7776059647378729,315.0,4.120324537444765,-5.537026842246897,-2.5845622629333826,-4.387169178834389,5.177950071681906,589.260724888123,512.9445499665865,184.2081074503443,40.0639551902755,0.3724484093876672,-0.12236203095184228,387.9465995608995,60.900000000000006,0.0030266320305549752,1.0392840963637387e+17,HCP,6.941300036948683,8.596094166020897,553.1465912271785,0.4889695937322768,3.183828703508633,18.321451828173036
Lead Selenide (PbSe),Quantum Dot,0.24415774216018526,66.49853603993886,92.85066860715555,,551.0,3.6,140,40.71504079052372,24.429024474314232,1.1413162330054614,2.4407718151559568,285.0,9.53823679408601,-6.382240496902399,-3.4851510487451485,-3.6199101488783416,4.215371332841013,569.8948022725792,474.04263191324566,112.13802891928438,87.2406454053459,0.23363991195590067,-0.16990063763645916,573.1399457629708,55.099999999999994,0.0031207850252190834,9.356519654100265e+17,Zinc Blende,5.609620947858097,13.20424975504882,497.7507366601767,0.9705023518415966,3.7981762249609137,23.37307951528939
Lead Selenide (PbSe),Quantum Dot,0.2898974356830458,69.99853603993886,114.85066860715555,,580.0,4.5,140,63.61725123519331,47.71293842639498,1.6938691615854164,1.0946376062165957,300.0,10.221711480040879,-4.500333902180234,-3.6979481839380526,-4.953402427197891,4.78262877141899,581.7910012011419,642.0931467571129,262.48037688708814,10.811401076059445,0.46183488372848513,-0.29086951831699476,487.61770631500195,58.0,0.00011246611208521279,2.102596459519588e+17,Zinc Blende,3.013022265097359,12.347897008284386,502.2920168606205,0.2194842807849992,10.291576964483466,17.603770521026195
Lead Selenide (PbSe),Quantum Dot,0.2224410461955728,73.49853603993886,114.85066860715555,,609.0,4.5,140,63.61725123519331,47.71293842639498,0.9163658456315752,1.6358480077484474,315.0,6.127558149888374,-6.091707683842598,-2.515831564686893,-4.022507397469721,4.66433651453763,380.7548648832701,517.7331833179231,299.5233756661787,48.215944739532304,0.46349266693884256,-0.31085811805655506,400.9375097959485,60.900000000000006,0.006775896816623272,7.25065587864179e+17,HCP,3.5839792385094076,3.02642296156133,672.4411669405895,0.2566180478797584,3.95998679326582,5.631764866310063
Lead Selenide (PbSe),Quantum Dot,0.35860412464054386,66.49853603993886,114.85066860715555,,551.0,4.5,140,63.61725123519331,47.71293842639498,1.1246292797971025,0.8801926670974294,285.0,3.224403338800657,-6.46198014770519,-4.222986149563105,-4.797901990300147,4.3298350355126125,531.904828066487,367.6597350912723,156.3516636382829,16.734429634201938,0.30269909987899135,-0.2701812824195534,320.26895246916393,55.099999999999994,0.001613742843568225,7.129547312467187e+17,Wurtzite,4.725656955356143,15.869448595089148,632.1545495515188,0.6630899689248371,3.572311811681353,14.99871265082314
Lead Selenide (PbSe),Quantum Dot,0.28947259267100756,69.99853603993886,136.85066860715557,,580.0,5.3999999999999995,140,91.60884177867834,82.4479576008105,1.1384544818669364,1.9021883456848747,300.0,3.146257577315618,-5.619439633153783,-2.84636815115992,-3.74732477190513,4.512119887997362,311.7013159057361,584.3319728496767,250.75383953059952,43.68463160231306,0.1297662168815995,-0.18790468334836735,619.9833651222483,58.0,0.009167667181214912,7.768863508360387e+17,HCP,4.227368636745399,11.420930548943483,571.8997455972262,0.865171272036723,10.77745452548031,23.541940866283262
Lead Selenide (PbSe),Quantum Dot,0.30066311696166087,73.49853603993886,136.85066860715557,,609.0,5.3999999999999995,140,91.60884177867834,82.4479576008105,1.2650802736549307,0.993925181382363,315.0,11.992744286034943,-6.161779929959215,-3.23493809121679,-4.230384481072315,4.406219252837875,393.6888205261482,513.1147821701157,275.4732341358973,55.513366269187955,0.17943279904656645,-0.17700852327470673,697.7774884725899,60.900000000000006,0.002779623029379989,3.485784542633374e+17,Zinc Blende,4.496830970261643,13.009707702742237,751.6745131106686,0.5851936221647335,3.9036511336105777,8.866670985190911
Lead Selenide (PbSe),Quantum Dot,0.2735873060999165,66.49853603993886,136.85066860715557,,551.0,5.3999999999999995,140,91.60884177867834,82.4479576008105,1.461340550188708,2.2310562914682928,285.0,7.275162928292976,-4.7902569654173215,-3.006750102987877,-4.056878458894398,5.026895055302072,305.2683153258231,502.93023069513947,215.5223920043132,75.39347439774036,0.19421306233916946,-0.12975488334558508,413.9173962724065,55.099999999999994,0.008194078604258827,2.4434185332873578e+17,Zinc Blende,5.662938132913951,9.931962397458586,757.3170425766921,0.27391546950120177,10.119928474902082,9.833284027743286
Lead Selenide (PbSe),Quantum Dot,0.3109476141428952,69.99853603993886,169.85066860715557,,580.0,6.75,140,143.13881527918494,161.03116718908305,1.4967801939532377,1.8204168034097492,300.0,6.407317908687847,-4.247737865757278,-3.024240863937615,-3.492075532100057,5.404533630863688,397.7352393387546,539.2141204707874,257.780277263991,40.155642576379236,0.47869075583595977,-0.2906460442003088,610.2328294563006,58.0,0.009815290787851748,8.748702432222767e+17,Perovskite,6.5556449879493925,4.402079364944093,507.53601596558167,0.1198653357848018,8.670056298143132,5.48219264638549
Lead Selenide (PbSe),Quantum Dot,0.2579738530098543,73.49853603993886,169.85066860715557,,609.0,6.75,140,143.13881527918494,161.03116718908305,1.5315010840203738,1.2108009141110456,315.0,9.619674641025284,-4.669314078786709,-2.833917539636316,-4.208004587071291,4.696973999896432,432.29967302401377,358.3440565836464,253.31538332558645,56.32561777077684,0.27311178892999805,-0.2919899664150055,458.59454745146115,60.900000000000006,0.0029800378970440025,4.1136579630992365e+17,Perovskite,6.542467159819111,13.528733520975786,681.2039159933772,0.891459770391115,11.530825900280645,4.505213474521092
Lead Selenide (PbSe),Quantum Dot,0.19753544342512622,66.49853603993886,169.85066860715557,,551.0,6.75,140,143.13881527918494,161.03116718908305,1.9688101889883716,0.22639857316261675,285.0,5.65977206887599,-5.461145548989709,-3.716364382561491,-3.5761744244918443,4.667226488724179,441.65040881336114,392.7143497368319,67.9646695698202,19.317094834989,0.142137511452775,-0.15563091253311986,593.6323709033423,55.099999999999994,0.0029726805791457753,9.851896099881094e+17,HCP,3.297867080163659,8.881025521884585,486.29308068762293,0.7325619144483534,10.880076033731179,14.689336772166639
Indium Phosphide (InP),Quantum Dot,1.5168086646649905,74.99853603993886,72.85066860715555,,470.0,2.8000000000000003,90,24.630086404143984,11.49404032193386,1.3094730308786418,0.6249940567218272,300.0,11.946407669579377,-4.372909481569174,-3.0280925249815565,-3.7004276284615347,3.828148746283075,483.31638241116286,537.5429910741395,149.82942607507448,54.763692683594506,1.3413069888309574,0.8931952441315993,302.1753958338214,47.0,0.0012651324385932112,8.986882108585266e+17,BCC,6.005345698394423,8.388529330080921,705.496220328095,0.9712815725914012,6.629167355889367,23.41888632977548
Indium Phosphide (InP),Quantum Dot,1.4911718775349003,78.74853603993886,72.85066860715555,,493.5,2.8000000000000003,90,24.630086404143984,11.49404032193386,1.7368763768684077,1.6464944079184702,315.0,6.633743526915688,-5.409449239365531,-2.7627360542858033,-4.765173433911857,3.642804310281737,422.31847981461283,544.6878707364164,158.34960230321846,23.341280168166417,1.434203509047495,0.9263049796872641,455.2624505136339,49.35,0.0010325525524563215,3.4472540755486394e+17,BCC,5.995107035589767,11.113552060917645,485.3899189429236,0.07147238499989744,11.864875472420431,9.323231131648752
Indium Phosphide (InP),Quantum Dot,1.594106456550844,71.24853603993886,72.85066860715555,,446.5,2.8000000000000003,90,24.630086404143984,11.49404032193386,1.5059667244619421,2.417953453768657,285.0,10.211849899392927,-4.115905588227509,-2.739767534684302,-4.830081852983126,5.113967159839721,588.7525035003073,533.5937967006132,291.82940606420595,76.58233675468938,1.3262970237281297,0.8596998787740859,359.61770714082286,44.65,0.0002901982806010427,6.230343270095613e+16,Wurtzite,5.850972204067482,17.02696919203727,653.1046134930355,0.44960956585667666,4.913588375590711,14.866697640487766
Indium Phosphide (InP),Quantum Dot,1.4322275136473155,74.99853603993886,89.85066860715555,,470.0,3.5,90,38.48451000647496,22.44929750377706,1.58672151172044,2.2163117920650595,300.0,5.159030986287786,-5.395706917628361,-3.1733874467307377,-4.256218940236165,4.385483160919813,508.93213613731734,479.47070420893795,95.72494938195301,78.39122573980467,1.1515765505654367,0.9369958431172978,321.408754281245,47.0,0.0001151507642054955,9.509877195002337e+17,Wurtzite,3.691993699663173,12.498958381200064,664.5350150823137,0.03893844344580276,8.392266816177301,0.6489397308056556
Indium Phosphide (InP),Quantum Dot,1.511765285982519,78.74853603993886,89.85066860715555,,493.5,3.5,90,38.48451000647496,22.44929750377706,1.0862310610552495,0.5113623225347746,315.0,6.214212584079775,-4.493426300381022,-2.5735103720450843,-4.016748164048773,3.848038093711434,313.5433787189445,600.1647547235315,295.95536554237384,22.649440434646532,1.408785180653649,0.7997760157113871,419.47773738383665,49.35,0.006103552333291274,6.004393674551681e+17,BCC,5.467379766194801,10.348611876206279,765.3484392924308,0.8792364226960645,2.031074625911155,15.886372302184206
Indium Phosphide (InP),Quantum Dot,1.486968883631622,71.24853603993886,89.85066860715555,,446.5,3.5,90,38.48451000647496,22.44929750377706,1.4049437239728464,2.3588960972828583,285.0,4.29977603295214,-5.926212254211776,-4.190603762832312,-4.76235955013518,4.891258281940374,421.49104024352516,588.7550182210998,56.54461115926128,85.10201517708325,1.2406290232253063,0.7991384070055847,382.9929734299026,44.65,0.002137761409928834,3.658226545092867e+17,BCC,3.147192812564687,6.522198331498187,400.5975861196739,0.5123336797954416,7.656423866013135,21.361524649934495
Indium Phosphide (InP),Quantum Dot,1.4507703601726047,74.99853603993886,106.85066860715555,,470.0,4.2,90,55.41769440932395,38.79238608652677,1.1631674864435093,1.5013313789254485,300.0,10.35216645826405,-6.213596181833626,-4.423063315165872,-4.079338401886081,4.656950950015995,380.8251930192465,498.46033777478806,253.98627011656703,59.72269509661873,1.3869214327611818,0.7545584475269899,698.960551896676,47.0,0.005398650457113677,5.4892453430380776e+16,FCC,3.4046186942034113,7.388485507247319,478.5674959088051,0.6582910148580081,7.80419856233447,16.798141507768566
Indium Phosphide (InP),Quantum Dot,1.5051896288826117,78.74853603993886,106.85066860715555,,493.5,4.2,90,55.41769440932395,38.79238608652677,1.9645564562005828,1.1898639919775176,315.0,11.510294460694467,-4.027760080278938,-4.029125029367184,-4.199629313878527,4.530997171597144,449.22074706087807,363.6682663531558,72.60116261991926,39.506150880417046,1.410282813742763,0.9195766840919513,539.4155269999251,49.35,0.005071033269599336,6.426108655357019e+17,BCC,4.607815015289259,19.227559576956857,570.5601952433229,0.8081880021015664,3.154203112829867,18.215290075374615
Indium Phosphide (InP),Quantum Dot,1.4376298283617395,71.24853603993886,106.85066860715555,,446.5,4.2,90,55.41769440932395,38.79238608652677,1.7894101301369232,2.4399130256334534,285.0,4.193398202598566,-5.173964467386736,-3.267273310445683,-4.471888439212662,3.84605950135904,525.7285434721775,556.5499524665881,72.93128809960623,20.054067791645554,1.3829348794658796,0.8083517630832483,590.7068983734159,44.65,0.004326218389396971,9.214991788976375e+17,Wurtzite,4.463220999834508,7.0035120009522895,608.2901809196094,0.244600167558038,6.297980836379526,20.267163045491447
Indium Phosphide (InP),Quantum Dot,1.4298952279678454,74.99853603993886,132.35066860715557,,470.0,5.25,90,86.59014751456867,75.76637907524758,1.833746502212696,1.4446562489170787,300.0,3.3588537987222926,-3.9455802914852405,-3.6601748062273423,-3.897205696417738,4.7270084287301035,435.66817011738726,645.5280530853602,219.42479103626945,35.09440276363313,1.335587005253949,0.8691112570028063,434.5958782362639,47.0,0.0015101491400404431,6.229151115111594e+17,Perovskite,4.791158985425861,13.07514706987281,475.409598008627,0.4684791242780362,2.7238096401884575,16.399763040631385
Indium Phosphide (InP),Quantum Dot,1.425800106307556,78.74853603993886,132.35066860715557,,493.5,5.25,90,86.59014751456867,75.76637907524758,1.1567512004565597,0.44958244970372996,315.0,3.87670725587994,-5.6333378316946,-2.936666273888939,-4.61185805053167,4.620587534440066,388.72680888117793,497.4658889425158,75.32808167715953,4.792315842382332,1.2987141013034436,0.7891714665723194,493.7846059490678,49.35,0.001663826903497104,9.49473160514406e+17,Zinc Blende,5.9947773675228575,16.89790167819121,309.5461275726689,0.8325001631727461,4.714664150377917,14.201596980362682
Indium Phosphide (InP),Quantum Dot,1.5040284365848011,71.24853603993886,132.35066860715557,,446.5,5.25,90,86.59014751456867,75.76637907524758,1.0705222330329396,1.5721995696823952,285.0,4.784503251738959,-5.78371171320045,-4.0806214354300145,-4.90808233631711,4.152834406351353,425.2081159215905,465.2679942316766,226.3063113664727,98.09394338634456,1.2366472407911389,0.7656373386280533,436.0043512548832,44.65,0.006927302085864214,8.353991444282758e+17,Wurtzite,3.6938054153137165,2.450733116290345,623.6351646596515,0.6081700745740094,9.97728583722299,10.86027016428082
Cadmium Telluride (CdTe),Quantum Dot,1.7740843013641563,77.99853603993886,80.85066860715555,,420.0,2.5600000000000005,95,20.58874161456608,8.784529755548194,1.674018733564877,0.7210691293918051,300.0,9.232232649021046,-4.9788950557300495,-3.378909427197441,-3.4339591396929485,4.3859797880014355,554.833143769732,389.48113232470223,128.4997893287265,70.81248687293521,1.694214601084456,0.9523461625711135,675.3184894011413,42.0,0.009719654208210114,3.643111788547893e+16,FCC,5.9595602578506375,10.898621040820503,433.67144145561815,0.9557723341781825,11.84850586294943,16.865083122613672
Cadmium Telluride (CdTe),Quantum Dot,1.6168982890267722,81.89853603993886,80.85066860715555,,441.0,2.5600000000000005,95,20.58874161456608,8.784529755548194,1.3730955777120584,1.9765484898866361,315.0,11.832839458344719,-4.828947905985002,-3.1283292033174384,-4.280568638466202,3.8927671361441547,390.0575999679034,516.5090819444995,52.69072176337898,71.62725664314387,1.4502745821523964,1.0198625626525237,384.46908631131873,44.1,0.003357593418400112,3.39284074677495e+17,FCC,6.41407850717512,7.977442004909793,600.6362467564671,0.22360088666152317,2.9000521466703146,10.358907545029068
Cadmium Telluride (CdTe),Quantum Dot,1.6965428106556744,74.09853603993885,80.85066860715555,,399.0,2.5600000000000005,95,20.58874161456608,8.784529755548194,1.134796636443867,1.6567405137764994,285.0,7.972282779447269,-6.46773858089154,-4.194853196386287,-3.511388861044402,3.712692180182695,370.4114205369375,528.324230184195,182.01061654154893,39.47213575940846,1.554785376212188,1.0895922170013177,658.6583176520596,39.9,0.00537737186221617,5.980753721717326e+17,Zinc Blende,6.292395081577711,6.572971365673233,509.3341178135154,0.16273198049733548,9.544696945675472,12.062046013564082
Cadmium Telluride (CdTe),Quantum Dot,1.7548079674934502,77.99853603993886,99.85066860715555,,420.0,3.2,95,32.169908772759484,17.15728467880506,1.6883012563782192,1.8156944410651124,300.0,9.821706149268337,-5.302102883628107,-4.234303108749576,-4.299067016931876,3.793905793921657,320.78487514132365,586.8453465703525,222.9056071645114,33.67862923865103,1.3132553269780218,1.0750606154722693,614.6760794268464,42.0,0.004628194068091186,8.553614905933597e+17,BCC,6.835892135074598,14.80237423419257,356.4721709754547,0.35936067440085917,6.707761049991424,16.344126046366426
Cadmium Telluride (CdTe),Quantum Dot,1.7232812018808932,81.89853603993886,99.85066860715555,,441.0,3.2,95,32.169908772759484,17.15728467880506,1.906176398688974,0.11150364577136021,315.0,9.610308377412471,-4.516930002878499,-2.686156819587185,-4.914126599901199,5.2302935986016,478.9329304510246,455.5738744371565,263.36327680833426,5.601510535352703,1.36853803077235,0.9514791975585594,338.4307781282004,44.1,0.009076300850802018,8.752223043117664e+17,BCC,6.128884423638384,3.2296152577332125,721.5292909916737,0.2474193848688946,10.447662605543494,4.29754174466291
Cadmium Telluride (CdTe),Quantum Dot,1.609622057298269,74.09853603993885,99.85066860715555,,399.0,3.2,95,32.169908772759484,17.15728467880506,1.9277636482612364,1.4516103586488849,285.0,3.2639210521520514,-5.286594157147644,-2.907953813752031,-4.4868708298585736,3.8526158119568183,531.7328630946063,447.90977034006704,269.41740376981096,45.703810724979654,1.4581486710697231,0.9378443728364688,439.15173276041696,39.9,0.006446131530168977,5.966983280708334e+17,HCP,6.7077374113159784,16.798397866049886,341.3437823677883,0.7087511349672668,8.46732933128957,11.056158914289949
Cadmium Telluride (CdTe),Quantum Dot,1.5620673829353517,77.99853603993886,118.85066860715555,,420.0,3.84,95,46.32466863277365,29.64778792497513,1.5133712477317887,0.4024313176350266,300.0,3.5284420619876418,-4.40597297013691,-3.2414591433321283,-3.4025854427254796,4.633143550936809,339.16600051240414,613.1552990514433,259.9829516376185,95.10108884710291,1.4413044071499923,1.0907920587321576,694.6485342059882,42.0,0.006002245195276845,5.186515937677441e+17,BCC,5.607918406178516,3.4294474411241467,729.1896799994165,0.6243090392056897,6.913965311066542,7.52617428697569
Cadmium Telluride (CdTe),Quantum Dot,1.6451153159663736,81.89853603993886,118.85066860715555,,441.0,3.84,95,46.32466863277365,29.64778792497513,1.2686865275227657,1.063645318758969,315.0,8.476549798279397,-4.09596938736377,-4.384379163003794,-3.8195219172943493,4.457649651772136,555.4871890574077,546.6230928140674,114.57966400785887,56.97522211775798,1.4422862852924672,1.0657408604707317,685.7269460200578,44.1,0.005939963056553009,7.719323555439028e+17,Zinc Blende,4.451606575734679,14.157891076518094,778.8302623263571,0.86721219121169,10.94452865944723,16.276120807210013
Cadmium Telluride (CdTe),Quantum Dot,1.5251321014102033,74.09853603993885,118.85066860715555,,399.0,3.84,95,46.32466863277365,29.64778792497513,1.0183664139808197,0.7904264328836127,285.0,3.893872868869889,-6.124852341352922,-2.504791801458208,-4.431948492462299,3.962977274590699,520.0865622375676,548.6383338965159,291.99419237077063,84.94356580117363,1.6644333321556433,1.0599514871296645,401.8074715846194,39.9,0.0005689641108924103,2.552807218323028e+17,Wurtzite,4.764748532491719,8.07844401228234,783.7718138546107,0.6199694831637607,7.184816881289671,7.479132407594204
Cadmium Telluride (CdTe),Quantum Dot,1.63984922331817,77.99853603993886,147.35066860715557,,420.0,4.800000000000001,95,72.38229473870885,57.90583579096709,1.230440539038302,1.7346497695231031,300.0,11.853768300872499,-4.96328599145037,-3.1481422878424405,-3.9589126204119993,4.184703755857679,552.6010878344589,397.3307750920041,257.52496069178244,25.972003928117374,1.4398127798593974,0.9852681105198038,601.5799884155894,42.0,0.006871906300349297,7.287382429252901e+17,FCC,3.1478366056542235,9.7844768473822,431.97413489407705,0.7726817985809465,8.979773439224854,19.39575456908283
Cadmium Telluride (CdTe),Quantum Dot,1.5313069477955619,81.89853603993886,147.35066860715557,,441.0,4.800000000000001,95,72.38229473870885,57.90583579096709,1.1000018000593337,0.6504220739557391,315.0,8.88017778491395,-5.079582453264966,-3.4636737725029745,-3.533602743767949,3.636765477181714,564.261236637422,496.8539125070205,150.50389394665024,59.61436041472678,1.5998890688102558,1.0603059257209537,594.39186591728,44.1,0.007156859684331543,2.5310878315621584e+17,HCP,3.0897003700802137,15.136663967467166,318.28698369970334,0.5775637454367577,10.99805555108544,16.002181697097797
Cadmium Telluride (CdTe),Quantum Dot,1.5441714004902838,74.09853603993885,147.35066860715557,,399.0,4.800000000000001,95,72.38229473870885,57.90583579096709,1.4732539677835046,2.2406879099511983,285.0,4.7996195466332505,-5.897504302947944,-3.2331388647405155,-4.0015333644941995,4.122483543919918,577.8925440572143,625.3954144833646,143.24121793310738,76.87520259794833,1.4879055114533357,0.9751932752000859,438.660472238134,39.9,8.462823911913385e-05,2.343999508456378e+17,Perovskite,3.554419593834141,7.4707669668116425,598.6104903375942,0.7994894387835342,7.23758979350649,1.2014483886051879
Zinc Selenide (ZnSe),Quantum Dot,3.1511437752396483,64.99853603993886,60.850668607155555,,340.0,3.84,55,46.32466863277365,29.64778792497513,1.61237130597875,1.4844528287742653,300.0,9.609516865473537,-6.466498876360024,-3.25454395438948,-3.744652390352784,5.484494972026589,375.2334503055677,489.59695423422255,82.68000726679851,16.898004050052638,2.7755549295455273,2.132520789719464,341.60493310341315,34.0,0.006515775493173657,3.929656975024072e+17,FCC,4.606012654763704,10.777610768536686,422.7309651406162,0.8594863562082654,6.508546356296512,7.507015909902514
Zinc Selenide (ZnSe),Quantum Dot,3.0617704414746667,68.24853603993886,60.850668607155555,,357.0,3.84,55,46.32466863277365,29.64778792497513,1.687635476777847,0.9379001458480206,315.0,3.7270047472669035,-4.500274053842233,-4.373842672014897,-4.732352526298263,5.022818526740966,574.762694150288,595.245864265626,216.69357172817325,61.214596554551036,2.862200790248899,2.278445520963893,635.5246244484665,35.7,0.0002469204868446296,7.915486843350808e+17,Perovskite,5.625623602027609,19.793198714351508,762.639177311125,0.8491918147313913,6.3357977564766506,13.964249825555218
